"lemma","text.content","text.beginOffset","partOfSpeech.tag","dependencyEdge.headTokenIndex","dependencyEdge.label","text_id"
"to","to",-1,"PRT",10,"AUX",153
"get","get",-1,"VERB",6,"XCOMP",153
"their","their",-1,"PRON",12,"POSS",153
"money","money",-1,"NOUN",10,"DOBJ",153
",",",",-1,"PUNCT",6,"P",153
"because","because",-1,"ADP",18,"MARK",153
"they","they",-1,"PRON",18,"NSUBJ",153
"ca","ca",-1,"VERB",18,"AUX",153
"n't","n't",-1,"ADV",18,"NEG",153
"bring","bring",-1,"VERB",6,"ADVCL",153
"their","their",-1,"PRON",20,"POSS",153
"money","money",-1,"NOUN",18,"DOBJ",153
"back","back",-1,"ADV",18,"ADVMOD",153
"into","into",-1,"ADP",21,"PREP",153
"our","our",-1,"PRON",24,"POSS",153
"country","country",-1,"NOUN",22,"POBJ",153
",",",",-1,"PUNCT",18,"P",153
"because","because",-1,"ADP",27,"MWE",153
"of","of",-1,"ADP",18,"PREP",153
"bureaucratic","bureaucratic",-1,"ADJ",30,"AMOD",153
"red","red",-1,"ADJ",30,"AMOD",153
"tape","tape",-1,"NOUN",27,"POBJ",153
",",",",-1,"PUNCT",18,"P",153
"because","because",-1,"ADP",36,"MARK",153
"they","they",-1,"PRON",36,"NSUBJ",153
"ca","ca",-1,"VERB",36,"AUX",153
"n't","n't",-1,"ADV",36,"NEG",153
"get","get",-1,"VERB",18,"ADVCL",153
"together","together",-1,"ADV",36,"ADVMOD",153
".",".",-1,"PUNCT",6,"P",153
"Because","Because",-1,"ADP",41,"MARK",153
"we","we",-1,"PRON",41,"NSUBJ",153
"have","have",-1,"VERB",44,"ADVCL",153
"—","—",-1,"PUNCT",44,"P",153
"we","we",-1,"PRON",44,"NSUBJ",153
"have","have",-1,"VERB",44,"ROOT",153
"a","a",-1,"DET",46,"DET",153
"president","president",-1,"NOUN",44,"DOBJ",153
"that","that",-1,"DET",50,"NSUBJ",153
"ca","ca",-1,"VERB",50,"AUX",153
"n't","n't",-1,"ADV",50,"NEG",153
"sit","sit",-1,"VERB",46,"RCMOD",153
"them","them",-1,"PRON",50,"DOBJ",153
"around","around",-1,"ADP",50,"PREP",153
"a","a",-1,"DET",54,"DET",153
"table","table",-1,"NOUN",52,"POBJ",153
"and","and",-1,"CONJ",50,"CC",153
"get","get",-1,"VERB",50,"CONJ",153
"them","them",-1,"PRON",59,"NSUBJ",153
"to","to",-1,"PRT",59,"AUX",153
"approve","approve",-1,"VERB",56,"XCOMP",153
"something","something",-1,"NOUN",59,"DOBJ",153
".",".",-1,"PUNCT",44,"P",153
"And","And",-1,"CONJ",2,"CC",154
"here","here",-1,"ADV",2,"ADVMOD",154
"'s","'s",-1,"VERB",2,"ROOT",154
"the","the",-1,"DET",4,"DET",154
"thing","thing",-1,"NOUN",2,"ATTR",154
".",".",-1,"PUNCT",2,"P",154
"republican","Republicans",-1,"NOUN",9,"NSUBJ",154
"and","and",-1,"CONJ",6,"CC",154
"Democrats","Democrats",-1,"NOUN",6,"CONJ",154
"agree","agree",-1,"VERB",9,"ROOT",154
"that","that",-1,"ADP",14,"MARK",154
"this","this",-1,"DET",14,"NSUBJPASS",154
"should","should",-1,"VERB",14,"AUX",154
"be","be",-1,"VERB",14,"AUXPASS",154
"do","done",-1,"VERB",9,"CCOMP",154
",",",",-1,"PUNCT",9,"P",154
"$2.5","$2.5",-1,"NUM",9,"DOBJ",154
"trillion","trillion",-1,"NUM",16,"NUMBER",154
".",".",-1,"PUNCT",9,"P",154
"I","I",-1,"PRON",20,"NSUBJ",154
"happen","happen",-1,"VERB",20,"ROOT",154
"to","to",-1,"PRT",22,"AUX",154
"think","think",-1,"VERB",20,"XCOMP",154
"it","it",-1,"PRON",24,"NSUBJ",154
"'s","'s",-1,"VERB",22,"CCOMP",154
"double","double",-1,"ADJ",24,"ACOMP",154
"that","that",-1,"DET",24,"ATTR",154
".",".",-1,"PUNCT",20,"P",154
"It","It",-1,"PRON",29,"NSUBJ",154
"'s","'s",-1,"VERB",29,"ROOT",154
"probably","probably",-1,"ADV",29,"ADVMOD",154
"$5","$5",-1,"NUM",32,"NUM",154
"trillion","trillion",-1,"NUM",29,"ATTR",154
"that","that",-1,"DET",37,"DOBJ",154
"we","we",-1,"PRON",37,"NSUBJ",154
"ca","ca",-1,"VERB",37,"AUX",154
"n't","n't",-1,"ADV",37,"NEG",154
"bring","bring",-1,"VERB",32,"RCMOD",154
"into","into",-1,"ADP",37,"PREP",154
"our","our",-1,"PRON",40,"POSS",154
"country","country",-1,"NOUN",38,"POBJ",154
",",",",-1,"PUNCT",40,"P",154
"Lester","Lester",-1,"NOUN",40,"APPOS",154
".",".",-1,"PUNCT",29,"P",154
"And","And",-1,"CONJ",52,"CC",154
"with","with",-1,"ADP",52,"PREP",154
"a","a",-1,"DET",48,"DET",154
"little","little",-1,"ADJ",48,"AMOD",154
"leadership","leadership",-1,"NOUN",45,"POBJ",154
",",",",-1,"PUNCT",52,"P",154
"you","you",-1,"PRON",52,"NSUBJ",154
"'d","'d",-1,"VERB",52,"AUX",154
"get","get",-1,"VERB",52,"ROOT",154
"it","it",-1,"PRON",52,"DOBJ",154
"in","in",-1,"ADP",52,"PREP",154
"here","here",-1,"ADV",54,"POBJ",154
"very","very",-1,"ADV",57,"ADVMOD",154
"quickly","quickly",-1,"ADV",52,"ADVMOD",154
",",",",-1,"PUNCT",52,"P",154
"and","and",-1,"CONJ",52,"CC",154
"it","it",-1,"PRON",63,"NSUBJPASS",154
"could","could",-1,"VERB",63,"AUX",154
"be","be",-1,"VERB",63,"AUXPASS",154
"put","put",-1,"VERB",52,"CONJ",154
"to","to",-1,"PRT",65,"AUX",154
"use","use",-1,"VERB",63,"XCOMP",154
"on","on",-1,"ADP",65,"PREP",154
"the","the",-1,"DET",69,"DET",154
"inner","inner",-1,"ADJ",69,"AMOD",154
"city","cities",-1,"NOUN",66,"POBJ",154
"and","and",-1,"CONJ",69,"CC",154
"lot","lots",-1,"NOUN",69,"CONJ",154
"of","of",-1,"ADP",71,"PREP",154
"other","other",-1,"ADJ",74,"AMOD",154
"thing","things",-1,"NOUN",72,"POBJ",154
",",",",-1,"PUNCT",52,"P",154
"and","and",-1,"CONJ",52,"CC",154
"it","it",-1,"PRON",79,"NSUBJ",154
"would","would",-1,"VERB",79,"AUX",154
"be","be",-1,"VERB",52,"CONJ",154
"beautiful","beautiful",-1,"ADJ",79,"ACOMP",154
".",".",-1,"PUNCT",52,"P",154
"But","But",-1,"CONJ",2,"CC",155
"we","we",-1,"PRON",2,"NSUBJ",155
"have","have",-1,"VERB",2,"ROOT",155
"no","no",-1,"DET",4,"DET",155
"leadership","leadership",-1,"NOUN",2,"DOBJ",155
".",".",-1,"PUNCT",2,"P",155
"And","And",-1,"CONJ",10,"CC",155
"honestly","honestly",-1,"ADV",10,"ADVMOD",155
",",",",-1,"PUNCT",10,"P",155
"that","that",-1,"DET",10,"NSUBJ",155
"start","starts",-1,"VERB",10,"ROOT",155
"with","with",-1,"ADP",10,"PREP",155
"Secretary","Secretary",-1,"NOUN",13,"TITLE",155
"Clinton","Clinton",-1,"NOUN",11,"POBJ",155
".",".",-1,"PUNCT",10,"P",155
"All","All",-1,"ADV",1,"ADVMOD",156
"right","right",-1,"ADV",1,"ROOT",156
".",".",-1,"PUNCT",1,"P",156
"You","You",-1,"PRON",4,"NSUBJ",156
"have","have",-1,"VERB",4,"ROOT",156
"two","two",-1,"NUM",6,"NUM",156
"minute","minutes",-1,"NOUN",4,"DOBJ",156
"of","of",-1,"ADP",6,"PREP",156
"the","the",-1,"DET",10,"DET",156
"same","same",-1,"ADJ",10,"AMOD",156
"question","question",-1,"NOUN",7,"POBJ",156
"to","to",-1,"PRT",12,"AUX",156
"defend","defend",-1,"VERB",10,"VMOD",156
"tax","tax",-1,"NOUN",14,"NN",156
"increase","increases",-1,"NOUN",12,"DOBJ",156
"on","on",-1,"ADP",12,"PREP",156
"the","the",-1,"DET",18,"DET",156
"wealthy","wealthiest",-1,"ADJ",18,"AMOD",156
"american","Americans",-1,"NOUN",15,"POBJ",156
",",",",-1,"PUNCT",18,"P",156
"Secretary","Secretary",-1,"NOUN",21,"TITLE",156
"Clinton","Clinton",-1,"NOUN",18,"APPOS",156
".",".",-1,"PUNCT",4,"P",156
"I","I",-1,"PRON",1,"NSUBJ",157
"have","have",-1,"VERB",1,"ROOT",157
"a","a",-1,"DET",3,"DET",157
"feeling","feeling",-1,"NOUN",1,"DOBJ",157
"that","that",-1,"ADP",15,"MARK",157
"by","by",-1,"ADP",15,"PREP",157
",",",",-1,"PUNCT",5,"P",157
"the","the",-1,"DET",8,"DET",157
"end","end",-1,"NOUN",5,"POBJ",157
"of","of",-1,"ADP",8,"PREP",157
"this","this",-1,"DET",11,"DET",157
"evening","evening",-1,"NOUN",9,"POBJ",157
",",",",-1,"PUNCT",15,"P",157
"I","I",-1,"PRON",15,"NSUBJ",157
"be","'m",-1,"VERB",15,"AUX",157
"go","going",-1,"VERB",3,"CCOMP",157
"to","to",-1,"PRT",18,"AUX",157
"be","be",-1,"VERB",18,"AUXPASS",157
"blame","blamed",-1,"VERB",15,"XCOMP",157
"for","for",-1,"ADP",18,"PREP",157
"everything","everything",-1,"NOUN",19,"POBJ",157
"that","that",-1,"DET",24,"NSUBJPASS",157
"'s","'s",-1,"VERB",24,"AUXPASS",157
"ever","ever",-1,"ADV",24,"ADVMOD",157
"happen","happened",-1,"VERB",20,"RCMOD",157
".",".",-1,"PUNCT",1,"P",157
"Why","Why",-1,"ADV",0,"ROOT",158
"not","not",-1,"ADV",0,"DEP",158
"?","?",-1,"PUNCT",0,"P",158
"Why","Why",-1,"ADV",0,"ROOT",159
"not","not",-1,"ADV",0,"DEP",159
"?","?",-1,"PUNCT",0,"P",159
"Yeah","Yeah",-1,"X",5,"DISCOURSE",159
",",",",-1,"PUNCT",5,"P",159
"why","why",-1,"ADV",5,"ROOT",159
"not","not",-1,"ADV",5,"DEP",159
"?","?",-1,"PUNCT",5,"P",159
"You","You",-1,"PRON",1,"NSUBJ",160
"know","know",-1,"VERB",1,"ROOT",160
",",",",-1,"PUNCT",1,"P",160
"just","just",-1,"ADV",4,"ADVMOD",160
"join","join",-1,"VERB",1,"ADVCL",160
"the","the",-1,"DET",6,"DET",160
"debate","debate",-1,"NOUN",4,"DOBJ",160
"by","by",-1,"ADP",4,"PREP",160
"say","saying",-1,"VERB",7,"PCOMP",160
"more","more",-1,"ADV",10,"ADVMOD",160
"crazy","crazy",-1,"ADJ",11,"AMOD",160
"thing","things",-1,"NOUN",8,"DOBJ",160
".",".",-1,"PUNCT",1,"P",160
"Now","Now",-1,"ADV",15,"ADVMOD",160
",",",",-1,"PUNCT",15,"P",160
"let","let",-1,"VERB",15,"ROOT",160
"me","me",-1,"PRON",17,"NSUBJ",160
"say","say",-1,"VERB",15,"CCOMP",160
"this","this",-1,"DET",17,"DOBJ",160
",",",",-1,"PUNCT",15,"P",160
"it","it",-1,"PRON",21,"NSUBJ",160
"be","is",-1,"VERB",15,"PARATAXIS",160
"absolutely","absolutely",-1,"ADV",21,"ADVMOD",160
"the","the",-1,"DET",24,"DET",160
"case","case",-1,"NOUN",21,"ATTR",160
"..","..",-1,"PUNCT",15,"P",160
".",".",-1,"PUNCT",15,"P",160
"There","There",-1,"DET",1,"EXPL",161
"'s","'s",-1,"VERB",1,"ROOT",161
"nothing","nothing",-1,"NOUN",1,"NSUBJ",161
"crazy","crazy",-1,"ADJ",2,"AMOD",161
"about","about",-1,"ADP",3,"PREP",161
"not","not",-1,"ADV",6,"NEG",161
"let","letting",-1,"VERB",4,"PCOMP",161
"our","our",-1,"PRON",8,"POSS",161
"company","companies",-1,"NOUN",9,"NSUBJ",161
"bring","bring",-1,"VERB",6,"CCOMP",161
"their","their",-1,"PRON",11,"POSS",161
"money","money",-1,"NOUN",9,"DOBJ",161
"back","back",-1,"ADV",9,"ADVMOD",161
"into","into",-1,"ADP",12,"PREP",161
"their","their",-1,"PRON",15,"POSS",161
"country","country",-1,"NOUN",13,"POBJ",161
".",".",-1,"PUNCT",1,"P",161
"This","This",-1,"DET",1,"NSUBJ",162
"be","is",-1,"VERB",1,"ROOT",162
"—","—",-1,"PUNCT",1,"P",162
"this","this",-1,"DET",4,"NSUBJ",162
"be","is",-1,"VERB",1,"PARATAXIS",162
"Secretary","Secretary",-1,"NOUN",6,"TITLE",162
"Clinton","Clinton",-1,"NOUN",9,"POSS",162
"'s","'s",-1,"PRT",6,"PS",162
"two","two",-1,"NUM",9,"NUM",162
"minute","minutes",-1,"NOUN",4,"ATTR",162
",",",",-1,"PUNCT",1,"P",162
"please","please",-1,"X",1,"DISCOURSE",162
".",".",-1,"PUNCT",1,"P",162
"Yes","Yes",-1,"X",0,"ROOT",163
".",".",-1,"PUNCT",0,"P",163
"Yeah","Yeah",-1,"X",4,"DISCOURSE",164
",",",",-1,"PUNCT",4,"P",164
"well","well",-1,"X",4,"DISCOURSE",164
",",",",-1,"PUNCT",4,"P",164
"let","let",-1,"VERB",4,"ROOT",164
"'s","'s",-1,"PRON",6,"NSUBJ",164
"start","start",-1,"VERB",4,"CCOMP",164
"the","the",-1,"DET",8,"DET",164
"clock","clock",-1,"NOUN",6,"DOBJ",164
"again","again",-1,"ADV",6,"ADVMOD",164
",",",",-1,"PUNCT",6,"P",164
"Lester","Lester",-1,"NOUN",6,"DOBJ",164
".",".",-1,"PUNCT",4,"P",164
"We","We",-1,"PRON",15,"NSUBJ",164
"have","'ve",-1,"VERB",15,"AUX",164
"look","looked",-1,"VERB",15,"ROOT",164
"at","at",-1,"ADP",15,"PREP",164
"your","your",-1,"PRON",19,"POSS",164
"tax","tax",-1,"NOUN",19,"NN",164
"proposal","proposals",-1,"NOUN",16,"POBJ",164
".",".",-1,"PUNCT",15,"P",164
"I","I",-1,"PRON",24,"NSUBJ",164
"do","do",-1,"VERB",24,"AUX",164
"n't","n't",-1,"ADV",24,"NEG",164
"see","see",-1,"VERB",24,"ROOT",164
"change","changes",-1,"NOUN",42,"NSUBJ",164
"in","in",-1,"ADP",25,"PREP",164
"the","the",-1,"DET",30,"DET",164
"corporate","corporate",-1,"ADJ",30,"AMOD",164
"tax","tax",-1,"NOUN",30,"NN",164
"rate","rates",-1,"NOUN",26,"POBJ",164
"or","or",-1,"CONJ",25,"CC",164
"the","the",-1,"DET",33,"DET",164
"kind","kinds",-1,"NOUN",25,"CONJ",164
"of","of",-1,"ADP",33,"PREP",164
"proposal","proposals",-1,"NOUN",34,"POBJ",164
"you","you",-1,"PRON",38,"NSUBJ",164
"be","'re",-1,"VERB",38,"AUX",164
"refer","referring",-1,"VERB",33,"RCMOD",164
"to","to",-1,"ADP",38,"PREP",164
"that","that",-1,"DET",39,"POBJ",164
"would","would",-1,"VERB",42,"AUX",164
"cause","cause",-1,"VERB",24,"CCOMP",164
"the","the",-1,"DET",44,"DET",164
"repatriation","repatriation",-1,"NOUN",42,"DOBJ",164
",",",",-1,"PUNCT",42,"P",164
"bring","bringing",-1,"VERB",42,"XCOMP",164
"back","back",-1,"ADV",46,"ADVMOD",164
"of","of",-1,"ADP",47,"PREP",164
"money","money",-1,"NOUN",48,"POBJ",164
"that","that",-1,"DET",52,"NSUBJPASS",164
"'s","'s",-1,"VERB",52,"AUXPASS",164
"strand","stranded",-1,"VERB",49,"RCMOD",164
"overseas","overseas",-1,"ADV",52,"ADVMOD",164
".",".",-1,"PUNCT",24,"P",164
"I","I",-1,"PRON",56,"NSUBJ",164
"happen","happen",-1,"VERB",56,"ROOT",164
"to","to",-1,"PRT",58,"AUX",164
"support","support",-1,"VERB",56,"XCOMP",164
"that","that",-1,"DET",58,"DOBJ",164
".",".",-1,"PUNCT",56,"P",164
"Then","Then",-1,"ADV",4,"ADVMOD",165
"you","you",-1,"PRON",4,"NSUBJ",165
"do","did",-1,"VERB",4,"AUX",165
"n't","n't",-1,"ADV",4,"NEG",165
"read","read",-1,"VERB",4,"ROOT",165
"it","it",-1,"PRON",4,"DOBJ",165
".",".",-1,"PUNCT",4,"P",165
"I","I",-1,"PRON",1,"NSUBJ",166
"happen","happen",-1,"VERB",1,"ROOT",166
"to","to",-1,"ADP",1,"PREP",166
"—","—",-1,"PUNCT",1,"P",166
"I","I",-1,"PRON",5,"NSUBJ",166
"happen","happen",-1,"VERB",1,"PARATAXIS",166
"to","to",-1,"PRT",7,"AUX",166
"support","support",-1,"VERB",5,"XCOMP",166
"that","that",-1,"DET",7,"DOBJ",166
"in","in",-1,"ADP",7,"PREP",166
"a","a",-1,"DET",11,"DET",166
"way","way",-1,"NOUN",9,"POBJ",166
"that","that",-1,"DET",15,"NSUBJ",166
"will","will",-1,"VERB",15,"AUX",166
"actually","actually",-1,"ADV",15,"ADVMOD",166
"work","work",-1,"VERB",11,"RCMOD",166
"to","to",-1,"ADP",15,"PREP",166
"our","our",-1,"PRON",18,"POSS",166
"benefit","benefit",-1,"NOUN",16,"POBJ",166
".",".",-1,"PUNCT",1,"P",166
"But","But",-1,"CONJ",31,"CC",166
"when","when",-1,"ADV",23,"ADVMOD",166
"I","I",-1,"PRON",23,"NSUBJ",166
"look","look",-1,"VERB",31,"ADVCL",166
"at","at",-1,"ADP",23,"PREP",166
"what","what",-1,"PRON",28,"DOBJ",166
"you","you",-1,"PRON",28,"NSUBJ",166
"have","have",-1,"VERB",28,"AUX",166
"propose","proposed",-1,"VERB",24,"PCOMP",166
",",",",-1,"PUNCT",31,"P",166
"you","you",-1,"PRON",31,"NSUBJ",166
"have","have",-1,"VERB",31,"ROOT",166
"what","what",-1,"PRON",34,"NSUBJPASS",166
"be","is",-1,"VERB",34,"AUXPASS",166
"call","called",-1,"VERB",31,"CCOMP",166
"now","now",-1,"ADV",34,"ADVMOD",166
"the","the",-1,"DET",38,"DET",166
"Trump","Trump",-1,"NOUN",38,"NN",166
"loophole","loophole",-1,"NOUN",34,"ATTR",166
",",",",-1,"PUNCT",34,"P",166
"because","because",-1,"ADP",44,"MARK",166
"it","it",-1,"PRON",44,"NSUBJ",166
"would","would",-1,"VERB",44,"AUX",166
"so","so",-1,"ADV",44,"ADVMOD",166
"advantage","advantage",-1,"VERB",34,"ADVCL",166
"you","you",-1,"PRON",44,"DOBJ",166
"and","and",-1,"CONJ",45,"CC",166
"the","the",-1,"DET",48,"DET",166
"business","business",-1,"NOUN",45,"CONJ",166
"you","you",-1,"PRON",50,"NSUBJ",166
"do","do",-1,"VERB",48,"RCMOD",166
".",".",-1,"PUNCT",31,"P",166
"You","You",-1,"PRON",54,"NSUBJ",166
"have","'ve",-1,"VERB",54,"AUX",166
"propose","proposed",-1,"VERB",54,"ROOT",166
"an","an",-1,"DET",56,"DET",166
"approach","approach",-1,"NOUN",54,"DOBJ",166
"that","that",-1,"DET",58,"NSUBJ",166
"have","has",-1,"VERB",56,"RCMOD",166
"a","a",-1,"DET",58,"DOBJ",166
"..","..",-1,"PUNCT",54,"P",166
".",".",-1,"PUNCT",54,"P",166
"Who","Who",-1,"PRON",1,"NSUBJ",167
"give","gave",-1,"VERB",1,"ROOT",167
"it","it",-1,"PRON",1,"IOBJ",167
"that","that",-1,"DET",4,"DET",167
"name","name",-1,"NOUN",1,"DOBJ",167
"?","?",-1,"PUNCT",1,"P",167
"The","The",-1,"DET",7,"DET",167
"first","first",-1,"ADJ",12,"NSUBJ",167
"I","I",-1,"PRON",12,"NSUBJ",167
"have","'ve",-1,"VERB",12,"AUX",167
"—","—",-1,"PUNCT",12,"P",167
"who","who",-1,"PRON",12,"NSUBJ",167
"give","gave",-1,"VERB",12,"ROOT",167
"it","it",-1,"PRON",12,"IOBJ",167
"that","that",-1,"DET",15,"DET",167
"name","name",-1,"NOUN",12,"DOBJ",167
"?","?",-1,"PUNCT",12,"P",167
"Mr.","Mr.",-1,"NOUN",1,"TITLE",168
"Trump","Trump",-1,"NOUN",4,"NSUBJ",168
",",",",-1,"PUNCT",4,"P",168
"this","this",-1,"DET",4,"NSUBJ",168
"be","is",-1,"VERB",4,"ROOT",168
"Secretary","Secretary",-1,"NOUN",6,"TITLE",168
"Clinton","Clinton",-1,"NOUN",9,"POSS",168
"'s","'s",-1,"PRT",6,"PS",168
"two","two",-1,"NUM",9,"NUM",168
"minute","minutes",-1,"NOUN",4,"ATTR",168
".",".",-1,"PUNCT",4,"P",168
"..","..",-1,"X",0,"ROOT",169
".",".",-1,"PUNCT",0,"P",169
"$4","$4",-1,"NUM",3,"NUMBER",169
"billion","billion",-1,"NUM",5,"NUM",169
"tax","tax",-1,"NOUN",5,"NN",169
"benefit","benefit",-1,"NOUN",5,"ROOT",169
"for","for",-1,"ADP",5,"PREP",169
"your","your",-1,"PRON",8,"POSS",169
"family","family",-1,"NOUN",6,"POBJ",169
".",".",-1,"PUNCT",5,"P",169
"And","And",-1,"CONJ",13,"CC",169
"when","when",-1,"ADV",13,"ADVMOD",169
"you","you",-1,"PRON",13,"NSUBJ",169
"look","look",-1,"VERB",13,"ROOT",169
"at","at",-1,"ADP",13,"PREP",169
"what","what",-1,"PRON",18,"DOBJ",169
"you","you",-1,"PRON",18,"NSUBJ",169
"be","are",-1,"VERB",18,"AUX",169
"propose","proposing",-1,"VERB",14,"PCOMP",169
"..","..",-1,"PUNCT",13,"P",169
".",".",-1,"PUNCT",13,"P",169
"How","How",-1,"ADV",1,"ADVMOD",170
"much","much",-1,"ADJ",1,"ROOT",170
"?","?",-1,"PUNCT",1,"P",170
"How","How",-1,"ADV",4,"ADVMOD",170
"much","much",-1,"ADJ",4,"ROOT",170
"for","for",-1,"ADP",4,"PREP",170
"my","my",-1,"PRON",7,"POSS",170
"family","family",-1,"NOUN",5,"POBJ",170
"?","?",-1,"PUNCT",4,"P",170
"...","...",-1,"PUNCT",2,"DEP",171
"it","it",-1,"PRON",2,"NSUBJ",171
"be","is",-1,"VERB",2,"ROOT",171
"..","..",-1,"PUNCT",2,"P",171
".",".",-1,"PUNCT",2,"P",171
"Lester","Lester",-1,"NOUN",0,"ROOT",172
",",",",-1,"PUNCT",0,"P",172
"how","how",-1,"ADV",3,"ADVMOD",172
"much","much",-1,"ADV",0,"DEP",172
"?","?",-1,"PUNCT",0,"P",172
"...","...",-1,"PUNCT",10,"DEP",173
"as","as",-1,"ADP",3,"MARK",173
"I","I",-1,"PRON",3,"NSUBJ",173
"say","said",-1,"VERB",10,"DEP",173
",",",",-1,"PUNCT",10,"P",173
"trump","trumped",-1,"VERB",10,"AMOD",173
"-","-",-1,"PUNCT",5,"P",173
"up","up",-1,"PRT",5,"PRT",173
"trickle","trickle",-1,"NOUN",10,"NN",173
"-","-",-1,"PUNCT",10,"P",173
"down","down",-1,"NOUN",10,"ROOT",173
".",".",-1,"PUNCT",10,"P",173
"Trickle","Trickle",-1,"NOUN",14,"NN",173
"-","-",-1,"PUNCT",14,"P",173
"down","down",-1,"NOUN",17,"NSUBJ",173
"do","did",-1,"VERB",17,"AUX",173
"not","not",-1,"ADV",17,"NEG",173
"work","work",-1,"VERB",17,"ROOT",173
".",".",-1,"PUNCT",17,"P",173
"It","It",-1,"PRON",20,"NSUBJ",173
"get","got",-1,"VERB",20,"ROOT",173
"us","us",-1,"PRON",20,"DOBJ",173
"into","into",-1,"ADP",20,"PREP",173
"the","the",-1,"DET",24,"DET",173
"mess","mess",-1,"NOUN",22,"POBJ",173
"we","we",-1,"PRON",26,"NSUBJ",173
"be","were",-1,"VERB",24,"RCMOD",173
"in","in",-1,"ADV",26,"ADVMOD",173
",",",",-1,"PUNCT",26,"P",173
"in","in",-1,"ADP",26,"PREP",173
"2008","2008",-1,"NUM",29,"POBJ",173
"and","and",-1,"CONJ",30,"CC",173
"2009","2009",-1,"NUM",30,"CONJ",173
".",".",-1,"PUNCT",20,"P",173
"slash","Slashing",-1,"VERB",35,"AMOD",173
"tax","taxes",-1,"NOUN",41,"NSUBJ",173
"on","on",-1,"ADP",35,"PREP",173
"the","the",-1,"DET",38,"DET",173
"wealthy","wealthy",-1,"ADJ",36,"POBJ",173
"have","has",-1,"VERB",41,"AUX",173
"n't","n't",-1,"ADV",41,"NEG",173
"work","worked",-1,"VERB",41,"ROOT",173
".",".",-1,"PUNCT",41,"P",173
"And","And",-1,"CONJ",9,"CC",174
"a","a",-1,"DET",2,"DET",174
"lot","lot",-1,"NOUN",9,"NSUBJ",174
"of","of",-1,"ADP",2,"PREP",174
"really","really",-1,"ADV",5,"ADVMOD",174
"smart","smart",-1,"ADJ",8,"AMOD",174
",",",",-1,"PUNCT",8,"P",174
"wealthy","wealthy",-1,"ADJ",8,"AMOD",174
"person","people",-1,"NOUN",3,"POBJ",174
"know","know",-1,"VERB",9,"ROOT",174
"that","that",-1,"DET",9,"DOBJ",174
".",".",-1,"PUNCT",9,"P",174
"And","And",-1,"CONJ",15,"CC",174
"they","they",-1,"PRON",15,"NSUBJ",174
"be","are",-1,"VERB",15,"AUX",174
"say","saying",-1,"VERB",15,"ROOT",174
",",",",-1,"PUNCT",15,"P",174
"hey","hey",-1,"X",15,"DISCOURSE",174
",",",",-1,"PUNCT",15,"P",174
"we","we",-1,"PRON",20,"NSUBJ",174
"need","need",-1,"VERB",15,"CCOMP",174
"to","to",-1,"PRT",22,"AUX",174
"do","do",-1,"VERB",20,"XCOMP",174
"more","more",-1,"ADJ",22,"DOBJ",174
"to","to",-1,"PRT",25,"AUX",174
"make","make",-1,"VERB",22,"XCOMP",174
"the","the",-1,"DET",27,"DET",174
"contribution","contributions",-1,"NOUN",25,"DOBJ",174
"we","we",-1,"PRON",31,"NSUBJ",174
"should","should",-1,"VERB",31,"AUX",174
"be","be",-1,"VERB",31,"AUX",174
"make","making",-1,"VERB",27,"RCMOD",174
"to","to",-1,"PRT",33,"AUX",174
"rebuild","rebuild",-1,"VERB",31,"XCOMP",174
"the","the",-1,"DET",36,"DET",174
"middle","middle",-1,"ADJ",36,"AMOD",174
"class","class",-1,"NOUN",33,"DOBJ",174
".",".",-1,"PUNCT",15,"P",174
"I","I",-1,"PRON",3,"NSUBJ",175
"do","do",-1,"VERB",3,"AUX",175
"n't","n't",-1,"ADV",3,"NEG",175
"think","think",-1,"VERB",3,"ROOT",175
"top","top",-1,"ADV",6,"AMOD",175
"-","-",-1,"PUNCT",6,"P",175
"down","down",-1,"NOUN",7,"NN",175
"work","works",-1,"NOUN",3,"DOBJ",175
"in","in",-1,"ADP",7,"PREP",175
"America","America",-1,"NOUN",8,"POBJ",175
".",".",-1,"PUNCT",3,"P",175
"I","I",-1,"PRON",12,"NSUBJ",175
"think","think",-1,"VERB",12,"ROOT",175
"build","building",-1,"VERB",12,"CCOMP",175
"the","the",-1,"DET",16,"DET",175
"middle","middle",-1,"ADJ",16,"AMOD",175
"class","class",-1,"NOUN",13,"DOBJ",175
",",",",-1,"PUNCT",13,"P",175
"invest","investing",-1,"VERB",13,"CONJ",175
"in","in",-1,"ADP",18,"PREP",175
"the","the",-1,"DET",22,"DET",175
"middle","middle",-1,"ADJ",22,"AMOD",175
"class","class",-1,"NOUN",19,"POBJ",175
",",",",-1,"PUNCT",13,"P",175
"make","making",-1,"VERB",13,"DEP",175
"college","college",-1,"NOUN",28,"NSUBJ",175
"debt","debt",-1,"NOUN",28,"NPADVMOD",175
"-","-",-1,"PUNCT",28,"P",175
"free","free",-1,"ADJ",24,"ACOMP",175
"so","so",-1,"ADV",30,"ADVMOD",175
"more","more",-1,"ADV",32,"AMOD",175
"young","young",-1,"ADJ",32,"AMOD",175
"person","people",-1,"NOUN",34,"NSUBJ",175
"can","can",-1,"VERB",34,"AUX",175
"get","get",-1,"VERB",28,"XCOMP",175
"their","their",-1,"PRON",36,"POSS",175
"education","education",-1,"NOUN",34,"DOBJ",175
",",",",-1,"PUNCT",34,"P",175
